ScenarioKey,Block,Network,Demand,Goodwill,Backlog,MARL,Seed,Profit,FillRate,ServiceLevel,AvgInv,Unfulfilled,Revenue,HoldingCost,BacklogPenalty,ProcurementCost,OperatingCost,BullwhipRatio,PlanTime,ReplayTime,Latency,ParseFailureRate,TotalQueries,ParseFailures
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,42,941.76373644025,1.0,0.7,161.30265148653092,968.4307682600628,5331.071153758334,657.1393943621317,96.84307682600628,3610.352209036405,24.972737093540324,2260.03497035943,22.64365413,0.0972221559999972,22.740876286,0.0,1,0
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,123,884.1674793507406,1.0,0.7,168.57853364690646,1069.244289611597,5526.5959641841,697.8656033010354,106.9244289611597,3810.5426211617046,27.09583140945847,1634.4658098063005,22.817769806,0.1354974720000044,22.95326727800001,0.0,1,0
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,456,833.1443833906847,1.0,0.7333333333333333,168.14512587942073,873.4250595331769,5432.536059353665,703.549457562856,87.3425059533177,3780.609697829329,27.89001461747748,1621.1081225843195,13.703362226000005,0.0931231769999954,13.796485402999998,0.0,1,0
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,789,791.0951642022404,1.0,0.7333333333333333,169.91169308584628,908.1955144877344,5498.143841675758,699.2845615146701,90.81955144877344,3889.682403708145,27.262160801930325,1168.3777219095766,8.015485305000013,0.0640053559999955,8.079490661000008,0.0,1,0
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,1011,935.8898602824024,1.0,0.7333333333333333,149.75631151459595,552.6455222920222,5231.055883207818,627.9478955580341,55.26455222920221,3586.996569985361,24.957005152818088,1298.199253455775,6.795668661000008,0.0855482410000121,6.88121690200002,0.0,1,0
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,2022,899.9323585402826,1.0,0.7,167.97591128108692,946.1666002855496,5513.887008780071,685.1743619275488,94.61666002855496,3807.483389687718,26.68023859596832,1926.1670661968192,29.07099322900001,0.1004179929999935,29.171411222000003,0.0,1,0
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,3033,904.972221891074,1.0,0.7,159.80486919502354,811.0502041309837,5222.771441361101,649.9932742025945,81.10502041309837,3562.2106693295887,24.49025552474536,2155.641560021522,8.194117935999998,0.0778535519999934,8.271971487999991,0.0,1,0
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,4044,969.2291822137788,1.0,0.7,163.468941541719,1048.4250595331769,5819.848952468525,691.3629363543847,104.84250595331768,4026.128230170711,28.286097776336085,1430.4173293179233,8.634379633999998,0.0775190239999972,8.711898657999996,0.0,1,0
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,5055,953.5241253340936,1.0,0.7333333333333333,161.50958140342456,973.1666002855496,5649.08226350845,672.3531703832454,97.31666002855496,3899.19229354938,26.69601421317977,1696.2756664971776,6.953072243999998,0.077554082000006,7.030626326000004,0.0,1,0
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,6066,932.1945965859562,1.0,0.6333333333333333,162.49730258260473,1076.8024889357769,5338.170063987863,665.948411758926,107.6802488935777,3607.050575078214,25.2962316711901,1653.4479446275236,5.013783363000016,0.0590941909999855,5.0728775540000015,0.0,1,0
