ScenarioKey,Block,Network,Demand,Goodwill,Backlog,MARL,Seed,Profit,FillRate,ServiceLevel,AvgInv,Unfulfilled,Revenue,HoldingCost,BacklogPenalty,ProcurementCost,OperatingCost,FixedOrderingCost,BullwhipRatio,PlanTime,ReplayTime,Latency
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,42,1132.9881182080508,1.0,0.7333333333333333,79.8754076593452,879.0,6248.579702317715,561.8166591751573,87.9,4441.015195727348,24.859729207158093,0.0,2820.3727067695568,12.519755762000004,0.0445835980000026,12.564339360000004
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,123,1157.6791956359148,1.0,0.7333333333333333,79.39489473369386,986.0,6275.307552874088,559.0465723782775,98.6,4435.168601155281,24.81318370461464,0.0,1838.1991811089367,0.0249828090000008,0.0365844040000027,0.0615672130000035
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,456,1109.3725096219778,1.0,0.7666666666666667,80.21900977161195,794.0,6226.536974847317,563.9396615087987,79.4,4448.927162498236,24.89764121830464,0.0,2563.7749798823493,0.0237719460000036,0.0361490579999994,0.0599210040000031
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,789,1060.559047189951,1.0,0.7333333333333333,81.76620947652393,801.0,6181.834558784962,572.182388229966,80.10000000000001,4444.143893778324,24.849229586720465,0.0,2065.665540127718,0.0245357849999976,0.0355912360000019,0.0601270209999995
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,1011,1060.566847577691,1.0,0.8,84.58713716665903,511.0,6163.183902651072,587.4639830762148,51.10000000000001,4439.2276484668255,24.825423530340185,0.0,3349.3254236384937,0.0264960639999998,0.0368111859999942,0.063307249999994
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,2022,1136.239075735807,1.0,0.7666666666666667,79.95523970325787,869.0,6214.910323858261,561.4121393728257,86.9,4405.700099140406,24.65900960922242,0.0,1970.007849613376,0.0250557970000002,0.0348303810000061,0.0598861780000063
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,3033,1077.550709554553,1.0,0.7666666666666667,81.68639161917898,740.0,6159.551402151585,570.9857369983196,74.0,4412.331316024065,24.683639574646943,0.0,3184.441089913872,0.0244396850000043,0.0358427989999938,0.0602824839999982
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,4044,1262.8663087189198,1.0,0.7333333333333333,76.34461191031667,971.0,6369.163473933935,542.6415878438947,97.1,4441.679731309414,24.875846061706536,0.0,1985.020438086165,0.024409980999998,0.0362294279999986,0.0606394089999966
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,5055,1194.002240322232,1.0,0.7333333333333333,79.42441700498263,867.0,6310.98397564888,559.5248883110283,86.70000000000002,4445.872197747231,24.88464926838876,0.0,2015.139759132686,0.0249556159999997,0.0358148539999945,0.0607704699999942
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,6066,1151.486898609996,1.0,0.7333333333333333,79.94148926006423,918.0,6266.1420541107655,562.0446309471129,91.8,4435.98926371336,24.82126084029674,0.0,1787.649730700285,0.0246744200000037,0.0379811869999997,0.0626556070000035
