ScenarioKey,Block,Network,Demand,Goodwill,Backlog,MARL,Seed,Profit,FillRate,ServiceLevel,AvgInv,Unfulfilled,Revenue,HoldingCost,BacklogPenalty,ProcurementCost,OperatingCost,FixedOrderingCost,BullwhipRatio,PlanTime,ReplayTime,Latency
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,42,-76.58039752304578,1.0,0.7333333333333333,264.2143315937784,879.0,11750.352161169052,1372.1291713893404,87.9,10307.767900556326,59.13548674643037,0.0,19356.717078574453,9.908077801,0.020284133000004,9.928361934000003
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,123,-48.76865160048053,1.0,0.7333333333333333,262.8655221939087,986.0,11738.85441994667,1363.113693190811,98.6,10267.090879112482,58.818499243855456,0.0,10608.773657403804,0.0082016439999961,0.0191755980000039,0.027377242
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,456,-131.9229133969548,1.0,0.7666666666666667,273.3622824099329,794.0,11747.226529359818,1390.6878319203852,79.4,10348.844989866018,60.21662097036837,0.0,17325.097602877442,0.0071399600000034,0.0187486499999991,0.0258886100000026
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,789,-128.95986021816748,1.0,0.7333333333333333,261.4460360341602,801.0,11628.046377539637,1369.1827364921564,80.10000000000001,10249.085626333952,58.63787493169306,0.0,11600.02002289461,0.0070240689999963,0.0188261579999959,0.0258502269999922
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,1011,26.03893425643412,1.0,0.8,223.36202742391163,511.0,10919.681628346443,1261.7523671782003,51.10000000000001,9531.512880057096,49.27744685471056,0.0,21562.00970143348,0.0069402600000003,0.0188735059999984,0.0258137659999988
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,2022,58.56473946392509,1.0,0.7666666666666667,225.89295590586133,869.0,11119.81946760416,1263.598232151268,86.9,9660.02798947692,50.72850651204585,0.0,16386.776827910955,0.0064892190000023,0.0191732400000006,0.0256624590000029
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,3033,22.64936973988972,1.0,0.7666666666666667,224.33352153566148,740.0,10967.818613767624,1258.6941354334344,74.0,9562.944760650396,49.530347943902,0.0,22952.76211257012,0.006353937,0.0187456210000007,0.0250995580000008
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,4044,91.15621468484368,1.0,0.7333333333333333,253.6831207315127,971.0,11715.140391230583,1329.8608254957187,97.1,10139.60624459386,57.417106456160525,0.0,11649.660775727065,0.0063204369999994,0.0193068919999959,0.0256273289999953
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,5055,20.72473730623699,1.0,0.7333333333333333,255.98112686740023,867.0,11683.656400561333,1346.0127572035774,86.70000000000002,10172.778154939411,57.44075111210344,0.0,10840.755139573212,0.0063916610000021,0.0189382180000023,0.0253298790000044
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,6066,-93.42146048486262,1.0,0.7333333333333333,273.73919941716724,918.0,11833.232160270214,1392.7945068347449,91.8,10381.22341427207,60.83569964826106,0.0,10978.711545573844,0.0063888730000059,0.0186881050000025,0.0250769780000084
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,42,-343.42064413368723,0.7734864300626305,0.8,238.79579163922205,217.0,10063.622666299343,1312.516598855256,21.700000000000003,9029.017569452524,43.80914212524888,0.0,25446.69606860008,0.0064317109999976,0.0187121889999986,0.0251438999999962
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,123,-225.4469252973797,0.757700205338809,0.8,215.92095334000047,236.0,9902.934047818184,1260.617941679954,23.6,8800.709897011518,43.45313442409036,0.0,13530.31308758155,0.0071570889999961,0.0192770109999997,0.0264340999999959
