ScenarioKey,Block,Network,Demand,Goodwill,Backlog,MARL,Seed,Profit,FillRate,ServiceLevel,AvgInv,Unfulfilled,Revenue,HoldingCost,BacklogPenalty,ProcurementCost,OperatingCost,FixedOrderingCost,BullwhipRatio,PlanTime,ReplayTime,Latency
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,42,1180.3801237190232,0.975068652117296,0.6,114.2469833312374,1051.7448863290829,4759.268153186634,462.8541550342063,105.17448863290828,2991.6660607248887,19.193325075608147,0.0,491.196545076578,0.0152293459999981,0.0786501950000015,0.0938795409999997
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,123,1095.8293563107252,0.952240544677558,0.5,120.47455532247564,1306.3969030612814,4731.721618696205,489.8775636464675,130.63969030612813,2995.939734318272,19.435274114613044,0.0,286.8630077959367,0.0003133580000067,0.0613481870000001,0.0616615450000068
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,456,1149.684311785005,0.9837428348032812,0.5333333333333333,115.86071386808322,988.487751218279,4658.423111952532,472.5372692780962,98.8487751218279,2918.3679229754566,18.984832792144427,0.0,369.2915393839611,0.0003227430000052,0.0763545410000006,0.0766772840000058
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,789,1028.5927019742635,0.9671307062542096,0.5,123.21897576798324,1245.8562662869515,4639.249907962462,492.4681361767813,124.5856266286952,2974.266743600828,19.336699581895303,0.0,316.5405267875603,0.0005602600000003,0.0807517100000012,0.0813119700000015
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,1011,1112.4608440802951,0.9681142047516416,0.5333333333333333,113.53318272850224,742.5421047507384,4609.27202848013,460.6886696571447,74.25421047507385,2942.5861032434977,19.28220102411908,0.0,291.5898475764878,0.0005192270000051,0.0751312319999968,0.075650459000002
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,2022,1152.887839106763,0.975795986867142,0.5,115.71536056593868,1255.2063199496465,4777.777651895911,462.5124156605124,125.52063199496465,3017.7931130649195,19.06365206874763,0.0,381.1810525772319,0.0003201469999964,0.0556706500000032,0.0559907969999997
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,3033,1153.3903611755434,0.9823935036837488,0.5666666666666667,114.8107197866729,946.6876899533858,4626.853324632372,459.4461922374833,94.6687689953386,2900.569455471916,18.778546752091465,0.0,311.0125790904901,0.000326145999999,0.0659411649999981,0.0662673109999971
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,4044,1151.445789971835,0.950149081071285,0.5,117.34123492565276,1287.5487743102492,5045.297660224984,493.2958795067323,128.7548774310249,3250.7949637753763,21.00614954001662,0.0,310.9552298125443,0.0003184580000024,0.0769002059999977,0.0772186640000001
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,5055,1141.8002624022768,0.9626244418463074,0.5,117.97594228475808,1279.0805894016914,4911.032169329098,484.8031717955032,127.90805894016916,3136.320854784001,20.199821407147088,0.0,370.9762503578616,0.000320637999998,0.0577917179999971,0.0581123559999952
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,6066,1103.7623635998857,0.9560540910632452,0.5,120.27293480042374,1372.8785894816613,4645.440503641908,481.0004752036252,137.28785894816616,2904.73014341577,18.659662474460124,0.0,311.9878235838596,0.000324986999999,0.0539470419999972,0.0542720289999962
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,42,786.9461516793353,0.7485550821799263,0.6666666666666666,136.7418350867307,240.88423127163065,3806.35567621287,518.5022677502876,24.088423127163065,2459.9906664306386,16.828167225443767,0.0,371.45320289663607,0.0003613330000007,0.0582281969999982,0.058589529999999
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,123,690.2530512079563,0.7099407500163671,0.6,144.20412171032717,282.5177094840584,3744.206047563032,546.2245401903574,28.25177094840584,2461.6676488565363,17.809036359776634,0.0,201.6620109257725,0.0003367010000019,0.0675283009999958,0.0678650019999977
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,456,768.5812282759848,0.7621097489072051,0.7,137.85742895972896,224.3305067805057,3822.754531093866,529.0499463469339,22.43305067805057,2485.0780716359427,17.612234156954433,0.0,248.76598876477223,0.0003240029999957,0.0627109420000024,0.0630349449999982
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,789,655.8823245635434,0.7341946282477089,0.6333333333333333,145.15295919379162,245.3383581273647,3772.0450031842392,550.5250411851566,24.53383581273648,2522.9355397279364,18.168261894865505,0.0,204.41620974670545,0.0003316909999995,0.0743077149999962,0.0746394059999957
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,1011,833.8725977960883,0.7956251217822092,0.6666666666666666,130.28773849037202,187.2073884474964,3912.432477085658,498.5365298378533,18.72073884474964,2543.878440553466,17.424170053501644,0.0,195.80537253706925,0.0005276869999946,0.0638217079999989,0.0643493949999935
