ScenarioKey,Block,Network,Demand,Goodwill,Backlog,MARL,Seed,Profit,FillRate,ServiceLevel,AvgInv,Unfulfilled,Revenue,HoldingCost,BacklogPenalty,ProcurementCost,OperatingCost,FixedOrderingCost,BullwhipRatio,PlanTime,ReplayTime,Latency
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,42,426.418597034812,0.654016988262503,0.1,103.067783643802,4935.852339506149,2993.3676232099533,316.7833414924144,493.5852339506151,1743.0629187822342,13.51753194987774,0.0,31.804792342035064,12.870621073000002,0.1277051580000048,12.998326231000007
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,123,387.73092828571794,0.6407475318507247,0.1,106.25150039460924,5236.390813708305,2887.9938964545727,322.3295085543394,523.6390813708306,1641.302168995142,12.992209248542784,0.0,18.306276192501144,0.0600831769999956,0.1290809039999985,0.1891640809999941
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,456,371.94222827255726,0.6416170487095417,0.1,105.386978662014,5005.982468008995,2910.1793110072613,320.932051720619,500.59824680089946,1703.3556894659996,13.351094747185709,0.0,28.37288782161456,0.0589743909999995,0.1275452579999978,0.1865196489999974
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,789,453.0660601615906,0.6755212882487255,0.1333333333333333,102.32032215860156,4624.73802113533,2993.5262381732464,315.9902520233389,462.4738021135331,1748.296381086111,13.699742788672449,0.0,22.15864561787148,0.0593782239999995,0.1282104280000027,0.1875886520000023
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,1011,545.537737930417,0.6880054561071521,0.1333333333333333,103.62633003526264,3815.1675436496735,2974.606092691421,317.7073873776201,381.51675436496737,1716.4125358462334,13.43167717218399,0.0,37.05630941531337,0.0613778459999991,0.1568286500000013,0.2182064960000005
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,2022,374.9612768739461,0.6319444519244056,0.1333333333333333,101.48546315100458,5044.063514471054,2992.7170094549656,315.9686098331211,504.4063514471055,1783.4606648087502,13.920106492042544,0.0,26.059083353478805,0.0669331670000019,0.1574707010000011,0.2244038680000031
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,3033,486.363894020319,0.68176401214435,0.1,104.08547989593612,4441.592283844948,2963.2078173458576,318.0022964543104,444.1592283844948,1701.4652053117752,13.21719317495823,0.0,34.27179938569851,0.0710839250000034,0.1633001360000037,0.2343840610000072
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,4044,317.9952501910925,0.5989837851411935,0.1,102.49062452912332,5691.154889464378,2978.2153402864933,316.2584755307435,569.1154889464378,1761.135762155056,13.710363463163374,0.0,21.83120649683351,0.0704530309999995,0.1939769899999959,0.2644300209999954
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,5055,390.6430582088232,0.6283879636389627,0.1333333333333333,103.5686624844869,5163.330916404724,2972.4175877571106,317.83972593367105,516.3330916404725,1734.1093159019947,13.492396072149276,0.0,22.04983567271396,0.0933774379999974,0.2017326079999932,0.2951100459999907
A_Core|base|trend+seasonal|GW:False|BL:True|MARL:False,A_Core,base,trend+seasonal,False,True,False,6066,430.0049553108215,0.6502200600040463,0.1,101.58453197744156,4980.568187832832,3028.561307311058,315.4594344598054,498.0568187832832,1771.1666262745855,13.873472482562066,0.0,19.18819803459621,0.0801081410000037,0.1607242230000025,0.2408323640000063
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,42,822.5659607136249,0.6271971192887531,0.3333333333333333,109.11263328790665,357.1451597213745,2786.5757611095905,328.74777595102785,35.714515972137455,1586.893084347248,12.654424125552175,0.0,34.89888758290453,0.0866537730000018,0.1737302449999944,0.2603840179999963
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,123,795.120182723403,0.6039453660438193,0.3333333333333333,109.62050748268764,385.75721347332,2758.2508343160152,327.90311071455466,38.575721347332006,1583.9353737533092,12.716445777416231,0.0,18.692207171280376,0.0868752920000019,0.1914279749999963,0.2783032669999983
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,456,782.9512929904461,0.614510370084615,0.1333333333333333,109.83838627669546,363.5167210102081,2713.284837514162,325.82383637487845,36.35167210102082,1555.5807774066925,12.577258641123771,0.0,27.370776059747445,0.0917868259999963,0.1617367419999951,0.2535235679999914
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,789,797.0848069000244,0.6350265674188104,0.3333333333333333,109.627705410454,336.87047827243805,2749.9776668548584,327.2601496016981,33.68704782724381,1579.1240498125553,12.821612713336943,0.0,19.050302312825657,0.0750241520000045,0.1721149279999991,0.2471390800000037
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,1011,783.7372349125146,0.6325921988903696,0.1666666666666666,109.81490544345644,336.5455458164215,2715.050686120987,327.92944517552866,33.65455458164215,1557.262648820877,12.4668026304245,0.0,36.42602749379617,0.0760671370000025,0.1398643220000011,0.2159314590000036
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,2022,824.2951616066694,0.6245610945408927,0.2666666666666666,105.56338533096844,359.67047142982483,2857.058098733425,322.4414075827596,35.96704714298248,1661.00341001153,13.351072389483454,0.0,26.177872415602,0.2307865029999973,0.1391696949999996,0.369956197999997
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,3033,788.9381022775173,0.6284379611894922,0.2,109.02666773266264,344.4380099773407,2718.429900377989,327.4164255797864,34.443800997734066,1555.023834437132,12.607737085819249,0.0,41.00418160147097,0.0680855390000019,0.1363651520000033,0.2044506910000052
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,4044,769.1498330390452,0.5678898658171618,0.2666666666666666,109.86794035169814,439.8881165981293,2696.0826101601124,328.7785054492954,43.98881165981293,1541.7008537948132,12.46460621714592,0.0,25.108771226381283,0.060584747,0.1642879770000007,0.2248727240000008
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,5055,806.0590428215265,0.6014614476017435,0.2666666666666666,109.92296635905902,393.3575512170792,2764.333358079195,327.3380458396673,39.33575512170792,1578.9856685698032,12.61484572649002,0.0,20.591311624339227,0.0667933040000008,0.1691600170000029,0.2359533210000037
A_Core|base|trend+seasonal|GW:False|BL:False|MARL:False,A_Core,base,trend+seasonal,False,False,False,6066,812.4495385724306,0.6136929835082331,0.3,108.69317644635836,374.33149898052216,2769.6605102419853,325.3145161366464,37.43314989805222,1581.827087700367,12.63621793448925,0.0,17.850567208432956,0.0747829340000052,0.1549587739999935,0.2297417079999988
A_Core|base|trend+seasonal|GW:True|BL:True|MARL:False,A_Core,base,trend+seasonal,True,True,False,42,529.2529841077328,1.0,0.5666666666666667,107.97735592126848,478.47285282611847,2731.7217563688755,351.7801659864191,47.84728528261186,1788.9243383705616,13.916982621550558,0.0,28.066025184887803,0.0624964939999941,0.1479497310000042,0.2104462249999983
A_Core|base|trend+seasonal|GW:True|BL:True|MARL:False,A_Core,base,trend+seasonal,True,True,False,123,535.3271653240919,1.0,0.5333333333333333,110.22406781514486,637.6961660385132,2758.197885632515,351.40938283383804,63.769616603851325,1793.7182990014553,13.973421869277956,0.0,15.075010345761012,0.0595679810000007,0.1357436219999996,0.1953116030000004
A_Core|base|trend+seasonal|GW:True|BL:True|MARL:False,A_Core,base,trend+seasonal,True,True,False,456,546.5647850841284,1.0,0.5666666666666667,110.88149406512578,298.63491797447205,2664.567340642214,352.652636426091,29.863491797447207,1721.9799418449402,13.50648548960686,0.0,26.698071981182657,0.0620749210000042,0.1337677420000034,0.1958426630000076
A_Core|base|trend+seasonal|GW:True|BL:True|MARL:False,A_Core,base,trend+seasonal,True,True,False,789,540.6605346053839,1.0,0.5333333333333333,109.64495628939734,592.9337794780731,2717.024956673384,347.12031538724904,59.29337794780732,1756.5185962319374,13.43213250100613,0.0,20.785902741615256,0.0611008350000048,0.1370373130000004,0.1981381480000053
A_Core|base|trend+seasonal|GW:True|BL:True|MARL:False,A_Core,base,trend+seasonal,True,True,False,1011,597.8333853727579,1.0,0.6333333333333333,110.52842494183116,137.34375262260437,2725.127419143915,353.810145895481,13.734375262260436,1746.1965737044811,13.552938908934594,0.0,36.38561311444813,0.0630815220000045,0.1333844900000045,0.196466012000009
